Project,Period,Magnet,Sticky,Politeness,Tot_Comment
HIVE,2008-10,0.19230769230769232,0.8461538461538461,1.0,18
HIVE,2008-11,0.14285714285714285,0.8,0.8852459016393442,61
HIVE,2008-12,0.20588235294117646,0.631578947368421,0.6936416184971098,173
HIVE,2009-01,0.06060606060606061,0.7857142857142857,0.7022900763358778,131
HIVE,2009-02,0.10714285714285714,0.8571428571428571,0.5740740740740741,54
HIVE,2009-03,0.2571428571428571,0.7619047619047619,0.7321428571428571,112
HIVE,2009-04,0.13953488372093023,0.5909090909090909,0.7397260273972602,146
HIVE,2009-05,0.16666666666666666,0.55,0.743801652892562,121
HIVE,2009-06,0.20512820512820512,0.7368421052631579,0.734375,128
HIVE,2009-07,0.3125,0.6896551724137931,0.774468085106383,235
HIVE,2009-08,0.19672131147540983,0.59375,0.8341708542713567,199
HIVE,2009-09,0.10526315789473684,0.48,0.8275862068965517,116
HIVE,2009-10,0.1590909090909091,0.5789473684210527,0.7948717948717948,78
HIVE,2009-11,0.2857142857142857,0.5217391304347826,0.8350515463917526,97
HIVE,2009-12,0.2553191489361702,0.7083333333333334,0.8181818181818182,110
HIVE,2010-01,0.26785714285714285,0.5,0.8014705882352942,136
HIVE,2010-02,0.1724137931034483,0.7692307692307693,0.7808219178082192,146
HIVE,2010-03,0.22033898305084745,0.3939393939393939,0.7590361445783133,83
HIVE,2010-04,0.14814814814814814,0.47619047619047616,0.725,40
HIVE,2010-05,0.2619047619047619,0.6666666666666666,0.7468354430379747,79
HIVE,2010-06,0.35185185185185186,0.6363636363636364,0.8256880733944955,109
HIVE,2010-07,0.14285714285714285,0.6666666666666666,0.8088235294117647,136
HIVE,2010-08,0.3055555555555556,0.5238095238095238,0.7771084337349398,166
HIVE,2010-09,0.24705882352941178,0.6744186046511628,0.8394160583941606,137
HIVE,2010-10,0.2653061224489796,0.43636363636363634,0.7821782178217822,101
HIVE,2010-11,0.17708333333333334,0.4878048780487805,0.7333333333333333,90
HIVE,2010-12,0.2077922077922078,0.4722222222222222,0.7291666666666666,96
HIVE,2011-01,0.2318840579710145,0.6363636363636364,0.7241379310344828,87
HIVE,2011-02,0.23943661971830985,0.5263157894736842,0.7757009345794392,107
HIVE,2011-03,0.3409090909090909,0.42,0.6695652173913044,115
HIVE,2011-04,0.1744186046511628,0.5,0.782608695652174,138
HIVE,2011-05,0.2602739726027397,0.5405405405405406,0.8255813953488372,86
HIVE,2011-06,0.22972972972972974,0.7027027027027027,0.8676470588235294,136
HIVE,2011-07,0.27586206896551724,0.52,0.8201438848920863,139
HIVE,2011-08,0.23232323232323232,0.46938775510204084,0.7487684729064039,203
HIVE,2011-09,0.18181818181818182,0.48717948717948717,0.7946428571428571,112
HIVE,2011-10,0.30120481927710846,0.45454545454545453,0.6692307692307692,130
HIVE,2011-11,0.3191489361702128,0.38,0.828125,128
HIVE,2011-12,0.20689655172413793,0.43243243243243246,0.6896551724137931,87
HIVE,2012-01,0.32051282051282054,0.4634146341463415,0.5970149253731343,67
HIVE,2012-02,0.25,0.46153846153846156,0.5967741935483871,62
HIVE,2012-03,0.2962962962962963,0.5952380952380952,0.7093023255813954,86
HIVE,2012-04,0.34951456310679613,0.32786885245901637,0.6323529411764706,136
HIVE,2012-05,0.2767857142857143,0.45098039215686275,0.5784313725490197,102
HIVE,2012-06,0.34513274336283184,0.5483870967741935,0.6043956043956044,182
HIVE,2012-07,0.2558139534883721,0.5373134328358209,0.5474452554744526,137
HIVE,2012-08,0.2196969696969697,0.4307692307692308,0.5916666666666667,120
HIVE,2012-09,0.25,0.4745762711864407,0.41216216216216217,148
HIVE,2012-10,0.24347826086956523,0.5535714285714286,0.5271317829457365,129
HIVE,2012-11,0.3409090909090909,0.47368421052631576,0.6032608695652174,184
HIVE,2012-12,0.18248175182481752,0.5737704918032787,0.5703125,128
HIVE,2013-01,0.3424657534246575,0.43529411764705883,0.6521739130434783,207
HIVE,2013-02,0.2422360248447205,0.5263157894736842,0.5633187772925764,229
HIVE,2013-03,0.25161290322580643,0.5189873417721519,0.5128205128205128,234
HIVE,2013-04,0.27710843373493976,0.5287356321839081,0.6176470588235294,408
HIVE,2013-05,0.24,0.5340909090909091,0.6,195
HIVE,2013-06,0.14556962025316456,0.6142857142857143,0.6287128712871287,202
HIVE,2013-07,0.2893081761006289,0.5955056179775281,0.6446700507614214,394
HIVE,2013-08,0.26424870466321243,0.6153846153846154,0.6910755148741419,437
HIVE,2013-09,0.18048780487804877,0.5247524752475248,0.6717850287907869,521
HIVE,2013-10,0.20618556701030927,0.4838709677419355,0.636568848758465,443
HIVE,2013-11,0.20689655172413793,0.48148148148148145,0.4184027777777778,576
HIVE,2013-12,0.16666666666666666,0.0,0.42902208201892744,317
