Project,Period,Magnet,Sticky,Politeness,Tot_Comment
HDFS,2006-06,0.09090909090909091,0.0,1.0,2
HDFS,2006-09,0.3333333333333333,0.0,0.0,1
HDFS,2006-11,0.6,0.0,0.6666666666666666,3
HDFS,2006-12,0.5,0.0,0.0,1
HDFS,2007-01,0.625,0.2,1.0,3
HDFS,2007-02,0.3333333333333333,0.75,1.0,3
HDFS,2007-03,0.3,0.6666666666666666,1.0,2
HDFS,2007-04,0.2857142857142857,0.5,0.75,4
HDFS,2007-05,0.14285714285714285,0.5,0.8333333333333334,6
HDFS,2007-06,0.3076923076923077,0.14285714285714285,1.0,2
HDFS,2007-07,0.2727272727272727,0.25,1.0,5
HDFS,2007-08,0.4444444444444444,0.6,0.6666666666666666,3
HDFS,2007-09,0.5,0.45454545454545453,0.8,10
HDFS,2007-10,0.2727272727272727,0.6363636363636364,0.8,10
HDFS,2007-11,0.21739130434782608,0.3333333333333333,0.8333333333333334,12
HDFS,2007-12,0.2,0.625,0.9230769230769231,13
HDFS,2008-01,0.43478260869565216,0.26666666666666666,0.75,24
HDFS,2008-02,0.13636363636363635,0.7142857142857143,0.625,8
HDFS,2008-03,0.42857142857142855,0.5,0.7391304347826086,23
HDFS,2008-04,0.36363636363636365,0.42105263157894735,0.7692307692307693,13
HDFS,2008-05,0.06896551724137931,0.6,0.7,10
HDFS,2008-06,0.30434782608695654,0.46153846153846156,0.875,8
HDFS,2008-07,0.40625,0.631578947368421,0.7272727272727273,33
HDFS,2008-08,0.32608695652173914,0.5185185185185185,0.9,30
HDFS,2008-09,0.19607843137254902,0.5833333333333334,0.7719298245614035,57
HDFS,2008-10,0.19148936170212766,0.391304347826087,0.8131868131868132,91
HDFS,2008-11,0.23809523809523808,0.3684210526315789,0.6363636363636364,33
HDFS,2008-12,0.44680851063829785,0.4642857142857143,0.9375,16
HDFS,2009-01,0.24074074074074073,0.46153846153846156,0.7741935483870968,93
HDFS,2009-02,0.20833333333333334,0.36363636363636365,0.7714285714285715,35
HDFS,2009-03,0.3617021276595745,0.4,0.8064516129032258,31
HDFS,2009-04,0.3137254901960784,0.6538461538461539,0.75,28
HDFS,2009-05,0.31746031746031744,0.6216216216216216,0.8072289156626506,83
HDFS,2009-06,0.2,0.6842105263157895,0.8072289156626506,83
HDFS,2009-07,0.23809523809523808,0.717391304347826,0.6484375,128
HDFS,2009-08,0.15053763440860216,0.7446808510638298,0.6936416184971098,173
HDFS,2009-09,0.19607843137254902,0.6545454545454545,0.6729857819905213,211
HDFS,2009-10,0.11650485436893204,0.6458333333333334,0.5740740740740741,162
HDFS,2009-11,0.15053763440860216,0.6444444444444445,0.6063829787234043,94
HDFS,2009-12,0.17777777777777778,0.6,0.6571428571428571,105
HDFS,2010-01,0.24210526315789474,0.68,0.7142857142857143,133
HDFS,2010-02,0.16831683168316833,0.6274509803921569,0.7049180327868853,122
HDFS,2010-03,0.16161616161616163,0.6666666666666666,0.6990291262135923,103
HDFS,2010-04,0.21568627450980393,0.5555555555555556,0.6705202312138728,173
HDFS,2010-05,0.13402061855670103,0.627906976744186,0.671875,128
HDFS,2010-06,0.3,0.5614035087719298,0.7251461988304093,171
HDFS,2010-07,0.21238938053097345,0.5,0.6341463414634146,123
HDFS,2010-08,0.16,0.5909090909090909,0.6555555555555556,90
HDFS,2010-09,0.2553191489361702,0.58,0.6153846153846154,117
HDFS,2010-10,0.13186813186813187,0.6097560975609756,0.6944444444444444,72
HDFS,2010-11,0.175,0.5384615384615384,0.6363636363636364,110
HDFS,2010-12,0.25,0.3902439024390244,0.5727272727272728,110
HDFS,2011-01,0.3448275862068966,0.5,0.71875,96
HDFS,2011-02,0.23333333333333334,0.6136363636363636,0.6037735849056604,106
HDFS,2011-03,0.297029702970297,0.5789473684210527,0.6413043478260869,184
HDFS,2011-04,0.18181818181818182,0.6037735849056604,0.6994535519125683,183
HDFS,2011-05,0.2916666666666667,0.5671641791044776,0.6597222222222222,288
HDFS,2011-06,0.2391304347826087,0.5070422535211268,0.7359154929577465,284
