Project,AuthorID,CommentCount,IssueCount,Ranking
JBPAPP,95080,3,1,STD
JBPAPP,95086,3,3,STD
JBPAPP,95089,3,2,STD
JBPAPP,32533,3,2,STD
JBPAPP,30359,3,1,STD
JBPAPP,73384,3,3,STD
JBPAPP,95115,3,1,STD
JBPAPP,17362,3,2,STD
JBPAPP,78652,3,3,STD
JBPAPP,16647,3,1,STD
JBPAPP,74708,3,1,STD
JBPAPP,60054,3,1,STD
JBPAPP,74890,3,3,STD
JBPAPP,73592,3,3,STD
JBPAPP,8720,3,1,STD
JBPAPP,3124,2,2,STD
JBPAPP,41330,2,1,STD
JBPAPP,76139,2,1,STD
JBPAPP,73065,2,2,STD
JBPAPP,95078,2,1,STD
JBPAPP,95141,2,1,STD
JBPAPP,73697,2,1,STD
JBPAPP,77732,2,2,STD
JBPAPP,95083,2,2,STD
JBPAPP,622,2,1,STD
JBPAPP,6771,2,2,STD
JBPAPP,71355,2,1,STD
JBPAPP,74492,2,1,STD
JBPAPP,51322,2,2,STD
JBPAPP,89633,2,2,STD
JBPAPP,69895,2,2,STD
JBPAPP,95144,2,1,STD
JBPAPP,89462,2,1,STD
JBPAPP,95098,2,1,STD
JBPAPP,3768,2,2,STD
JBPAPP,73969,2,1,STD
JBPAPP,95101,2,1,STD
JBPAPP,73664,2,1,STD
JBPAPP,29100,2,1,STD
JBPAPP,14924,2,1,STD
JBPAPP,88220,2,1,STD
JBPAPP,66195,2,1,STD
JBPAPP,95113,2,1,STD
JBPAPP,83290,2,1,STD
JBPAPP,73988,2,1,STD
JBPAPP,20104,2,1,STD
JBPAPP,78033,2,2,STD
JBPAPP,95119,2,1,STD
JBPAPP,87592,2,2,STD
JBPAPP,74113,2,2,STD
JBPAPP,73682,2,1,STD
JBPAPP,73675,2,1,STD
JBPAPP,5749,2,2,STD
JBPAPP,74134,2,2,STD
JBPAPP,73795,2,1,STD
JBPAPP,78599,2,1,STD
JBPAPP,95150,2,1,STD
JBPAPP,73582,2,2,STD
JBPAPP,79097,2,1,STD
JBPAPP,86418,2,1,STD
JBPAPP,85929,2,1,STD
JBPAPP,51240,2,2,STD
JBPAPP,997,2,1,STD
JBPAPP,73558,2,1,STD
JBPAPP,95001,2,1,STD
JBPAPP,49311,2,2,STD
JBPAPP,95054,2,1,STD
JBPAPP,73286,2,2,STD
JBPAPP,95058,2,1,STD
JBPAPP,73836,2,1,STD
JBPAPP,73080,2,1,STD
JBPAPP,77199,2,1,STD
JBPAPP,73383,2,2,STD
JBPAPP,73888,2,2,STD
JBPAPP,95065,2,2,STD
JBPAPP,77709,2,2,STD
JBPAPP,95069,2,1,STD
JBPAPP,202,1,1,STD
JBPAPP,95147,1,1,STD
JBPAPP,95148,1,1,STD
JBPAPP,95151,1,1,STD
JBPAPP,95152,1,1,STD
JBPAPP,73652,1,1,STD
JBPAPP,73565,1,1,STD
JBPAPP,73388,1,1,STD
JBPAPP,73358,1,1,STD
JBPAPP,73352,1,1,STD
JBPAPP,73756,1,1,STD
JBPAPP,73759,1,1,STD
JBPAPP,73763,1,1,STD
JBPAPP,73775,1,1,STD
JBPAPP,73779,1,1,STD
JBPAPP,73812,1,1,STD
JBPAPP,73846,1,1,STD
JBPAPP,73867,1,1,STD
JBPAPP,73873,1,1,STD
JBPAPP,73952,1,1,STD
JBPAPP,69654,1,1,STD
JBPAPP,66852,1,1,STD
JBPAPP,74122,1,1,STD
JBPAPP,74142,1,1,STD
JBPAPP,63773,1,1,STD
JBPAPP,61692,1,1,STD
JBPAPP,59775,1,1,STD
JBPAPP,75964,1,1,STD
JBPAPP,53379,1,1,STD
JBPAPP,75977,1,1,STD
JBPAPP,52208,1,1,STD
JBPAPP,76006,1,1,STD
JBPAPP,52207,1,1,STD
JBPAPP,76200,1,1,STD
JBPAPP,76716,1,1,STD
JBPAPP,76729,1,1,STD
JBPAPP,76732,1,1,STD
JBPAPP,49535,1,1,STD
JBPAPP,77161,1,1,STD
JBPAPP,77170,1,1,STD
JBPAPP,45755,1,1,STD
JBPAPP,44146,1,1,STD
JBPAPP,40421,1,1,STD
JBPAPP,39200,1,1,STD
JBPAPP,77724,1,1,STD
JBPAPP,77735,1,1,STD
JBPAPP,77743,1,1,STD
JBPAPP,30437,1,1,STD
JBPAPP,95155,1,1,STD
JBPAPP,28791,1,1,STD
JBPAPP,28583,1,1,STD
JBPAPP,78025,1,1,STD
JBPAPP,27263,1,1,STD
JBPAPP,19877,1,1,STD
JBPAPP,78401,1,1,STD
JBPAPP,78506,1,1,STD
JBPAPP,78579,1,1,STD
JBPAPP,78586,1,1,STD
JBPAPP,80491,1,1,STD
JBPAPP,80546,1,1,STD
JBPAPP,80825,1,1,STD
JBPAPP,80843,1,1,STD
JBPAPP,81963,1,1,STD
JBPAPP,83196,1,1,STD
JBPAPP,83774,1,1,STD
JBPAPP,83921,1,1,STD
JBPAPP,84193,1,1,STD
JBPAPP,8329,1,1,STD
JBPAPP,6448,1,1,STD
JBPAPP,6353,1,1,STD
JBPAPP,86942,1,1,STD
JBPAPP,87165,1,1,STD
JBPAPP,87702,1,1,STD
JBPAPP,89251,1,1,STD
JBPAPP,3625,1,1,STD
JBPAPP,3421,1,1,STD
JBPAPP,3246,1,1,STD
JBPAPP,90433,1,1,STD
JBPAPP,90674,1,1,STD
JBPAPP,91272,1,1,STD
JBPAPP,92034,1,1,STD
JBPAPP,2611,1,1,STD
JBPAPP,93442,1,1,STD
JBPAPP,1808,1,1,STD
JBPAPP,94416,1,1,STD
JBPAPP,996,1,1,STD
JBPAPP,95051,1,1,STD
JBPAPP,95057,1,1,STD
JBPAPP,95061,1,1,STD
JBPAPP,95062,1,1,STD
JBPAPP,95063,1,1,STD
JBPAPP,95064,1,1,STD
JBPAPP,95068,1,1,STD
JBPAPP,95071,1,1,STD
JBPAPP,95072,1,1,STD
JBPAPP,95074,1,1,STD
JBPAPP,95075,1,1,STD
JBPAPP,95081,1,1,STD
JBPAPP,95082,1,1,STD
JBPAPP,95087,1,1,STD
JBPAPP,95090,1,1,STD
JBPAPP,95093,1,1,STD
JBPAPP,95094,1,1,STD
JBPAPP,95096,1,1,STD
JBPAPP,95097,1,1,STD
JBPAPP,95099,1,1,STD
JBPAPP,95100,1,1,STD
JBPAPP,95102,1,1,STD
JBPAPP,95104,1,1,STD
JBPAPP,95106,1,1,STD
JBPAPP,95108,1,1,STD
JBPAPP,95112,1,1,STD
JBPAPP,540,1,1,STD
JBPAPP,95117,1,1,STD
JBPAPP,95118,1,1,STD
JBPAPP,95120,1,1,STD
JBPAPP,95121,1,1,STD
JBPAPP,95122,1,1,STD
JBPAPP,95123,1,1,STD
JBPAPP,95124,1,1,STD
JBPAPP,95125,1,1,STD
JBPAPP,95128,1,1,STD
JBPAPP,95130,1,1,STD
JBPAPP,95135,1,1,STD
JBPAPP,307,1,1,STD
JBPAPP,95137,1,1,STD
JBPAPP,95138,1,1,STD
JBPAPP,265,1,1,STD
JBPAPP,95142,1,1,STD
JBPAPP,95143,1,1,STD
JBPAPP,95156,1,1,STD
