Project,AuthorID,CommentCount,IssueCount,Ranking
WICKET,15709,9,5,STD
WICKET,15950,9,3,STD
WICKET,6091,9,4,STD
WICKET,2506,9,3,STD
WICKET,16799,9,6,STD
WICKET,15898,9,6,STD
WICKET,16754,9,6,STD
WICKET,15697,9,4,STD
WICKET,15964,9,4,STD
WICKET,5741,9,7,STD
WICKET,16143,9,4,STD
WICKET,16359,9,3,STD
WICKET,1115,9,2,STD
WICKET,892,9,4,STD
WICKET,16054,9,5,STD
WICKET,16827,9,5,STD
WICKET,1620,9,7,STD
WICKET,15878,9,4,STD
WICKET,15798,9,5,STD
WICKET,15870,9,4,STD
WICKET,16178,9,2,STD
WICKET,16028,8,5,STD
WICKET,1162,8,2,STD
WICKET,16702,8,1,STD
WICKET,12013,8,4,STD
WICKET,16741,8,5,STD
WICKET,16974,8,4,STD
WICKET,16887,8,1,STD
WICKET,16314,8,3,STD
WICKET,16015,8,2,STD
WICKET,16885,8,4,STD
WICKET,16259,8,2,STD
WICKET,184,8,1,STD
WICKET,16042,8,4,STD
WICKET,16044,8,3,STD
WICKET,16241,8,3,STD
WICKET,15814,8,5,STD
WICKET,16067,8,2,STD
WICKET,16203,8,5,STD
WICKET,16158,8,2,STD
WICKET,15808,8,7,STD
WICKET,16200,8,3,STD
WICKET,16423,8,6,STD
WICKET,15796,8,2,STD
WICKET,16814,8,5,STD
WICKET,2003,8,6,STD
WICKET,2017,8,4,STD
WICKET,16223,7,4,STD
WICKET,12292,7,1,STD
WICKET,9017,7,5,STD
WICKET,16521,7,2,STD
WICKET,3207,7,4,STD
WICKET,16209,7,1,STD
WICKET,16946,7,2,STD
WICKET,3759,7,1,STD
WICKET,15742,7,3,STD
WICKET,15839,7,2,STD
WICKET,16421,7,3,STD
WICKET,16278,7,5,STD
WICKET,15726,7,5,STD
WICKET,15932,7,1,STD
WICKET,16405,7,4,STD
WICKET,16461,7,5,STD
WICKET,16245,7,3,STD
WICKET,16436,7,1,STD
WICKET,16049,7,6,STD
WICKET,2818,7,2,STD
WICKET,15692,7,1,STD
WICKET,16615,7,5,STD
WICKET,16298,7,4,STD
WICKET,17058,7,1,STD
WICKET,16165,7,2,STD
WICKET,16068,6,1,STD
WICKET,16160,6,1,STD
WICKET,16168,6,2,STD
WICKET,16202,6,2,STD
WICKET,16379,6,4,STD
WICKET,16371,6,3,STD
WICKET,16224,6,2,STD
WICKET,16363,6,2,STD
WICKET,17018,6,1,STD
WICKET,4621,6,4,STD
WICKET,4717,6,3,STD
WICKET,16262,6,3,STD
WICKET,16323,6,3,STD
WICKET,7185,6,2,STD
WICKET,7290,6,3,STD
WICKET,7525,6,3,STD
WICKET,9704,6,1,STD
WICKET,1344,6,5,STD
WICKET,1457,6,6,STD
WICKET,16919,6,1,STD
WICKET,14905,6,4,STD
WICKET,15020,6,3,STD
WICKET,15712,6,2,STD
WICKET,16842,6,4,STD
WICKET,15720,6,2,STD
WICKET,15735,6,2,STD
WICKET,15754,6,4,STD
WICKET,15830,6,2,STD
WICKET,15834,6,1,STD
WICKET,15840,6,4,STD
WICKET,15845,6,3,STD
WICKET,16736,6,4,STD
WICKET,16710,6,2,STD
WICKET,16693,6,1,STD
WICKET,15923,6,2,STD
WICKET,16683,6,2,STD
WICKET,2384,6,4,STD
WICKET,15936,6,3,STD
WICKET,2454,6,3,STD
WICKET,16672,6,4,STD
WICKET,16655,6,1,STD
WICKET,16605,6,4,STD
WICKET,16056,6,2,STD
WICKET,16074,6,4,STD
WICKET,16123,6,2,STD
WICKET,16135,6,5,STD
WICKET,16139,6,1,STD
WICKET,16141,6,1,STD
WICKET,15915,5,1,STD
WICKET,16096,5,1,STD
WICKET,16691,5,1,STD
WICKET,15939,5,3,STD
WICKET,15800,5,3,STD
WICKET,16578,5,5,STD
WICKET,15996,5,3,STD
WICKET,16207,5,1,STD
WICKET,4301,5,2,STD
WICKET,16060,5,2,STD
WICKET,15817,5,1,STD
WICKET,15902,5,4,STD
WICKET,16109,5,4,STD
WICKET,6011,5,2,STD
WICKET,6003,5,2,STD
WICKET,16355,5,4,STD
WICKET,16689,5,3,STD
WICKET,15854,5,2,STD
WICKET,16401,5,1,STD
WICKET,16368,5,3,STD
WICKET,3400,5,4,STD
WICKET,16466,5,1,STD
WICKET,15057,5,5,STD
