Project,AuthorID,CommentCount,IssueCount,Ranking
LUCENE,33662,12,6,STD
LUCENE,27824,12,2,STD
LUCENE,37591,12,5,STD
LUCENE,37792,11,5,STD
LUCENE,37886,11,2,STD
LUCENE,18617,11,1,STD
LUCENE,37535,11,1,STD
LUCENE,22054,11,3,STD
LUCENE,25532,11,9,STD
LUCENE,37319,11,1,STD
LUCENE,26875,11,3,STD
LUCENE,7925,10,3,STD
LUCENE,37884,10,3,STD
LUCENE,26304,10,3,STD
LUCENE,21073,10,1,STD
LUCENE,25995,10,3,STD
LUCENE,7877,10,2,STD
LUCENE,37904,10,2,STD
LUCENE,37351,10,1,STD
LUCENE,37298,10,1,STD
LUCENE,1615,10,4,STD
LUCENE,9234,10,7,STD
LUCENE,17374,10,2,STD
LUCENE,37996,10,1,STD
LUCENE,25986,10,5,STD
LUCENE,17193,10,1,STD
LUCENE,37725,10,4,STD
LUCENE,33868,10,5,STD
LUCENE,18389,10,4,STD
LUCENE,37728,10,7,STD
LUCENE,37323,10,3,STD
LUCENE,4088,10,2,STD
LUCENE,37600,9,2,STD
LUCENE,37388,9,3,STD
LUCENE,34562,9,4,STD
LUCENE,15004,9,2,STD
LUCENE,18394,9,1,STD
LUCENE,8251,9,2,STD
LUCENE,37534,9,1,STD
LUCENE,25514,9,3,STD
LUCENE,37916,9,1,STD
LUCENE,25590,9,4,STD
LUCENE,37508,9,3,STD
LUCENE,37764,9,1,STD
LUCENE,37777,9,1,STD
LUCENE,20924,8,2,STD
LUCENE,26955,8,2,STD
LUCENE,9258,8,4,STD
LUCENE,37992,8,1,STD
LUCENE,27735,8,4,STD
LUCENE,37747,8,1,STD
LUCENE,37841,8,4,STD
LUCENE,26689,8,3,STD
LUCENE,26092,8,2,STD
LUCENE,37448,8,2,STD
LUCENE,37445,8,3,STD
LUCENE,37931,8,1,STD
LUCENE,37433,8,4,STD
LUCENE,3482,8,2,STD
LUCENE,463,8,1,STD
LUCENE,37568,8,3,STD
LUCENE,37394,8,5,STD
LUCENE,37365,8,1,STD
LUCENE,37669,8,1,STD
LUCENE,37052,8,5,STD
LUCENE,37247,8,2,STD
LUCENE,20727,8,1,STD
LUCENE,37517,7,1,STD
LUCENE,37604,7,1,STD
LUCENE,37652,7,1,STD
LUCENE,37525,7,4,STD
LUCENE,26440,7,3,STD
LUCENE,13387,7,1,STD
LUCENE,37688,7,2,STD
LUCENE,37303,7,1,STD
LUCENE,37811,7,3,STD
LUCENE,37825,7,1,STD
LUCENE,37899,7,3,STD
LUCENE,26893,7,2,STD
LUCENE,37106,7,2,STD
LUCENE,37263,7,2,STD
LUCENE,37572,7,2,STD
LUCENE,37368,7,3,STD
LUCENE,37946,7,1,STD
LUCENE,17025,7,2,STD
LUCENE,33911,7,1,STD
LUCENE,38009,6,1,STD
LUCENE,37557,6,3,STD
LUCENE,37560,6,1,STD
LUCENE,37524,6,2,STD
LUCENE,17823,6,4,STD
LUCENE,37504,6,2,STD
LUCENE,37492,6,1,STD
LUCENE,37481,6,1,STD
LUCENE,37462,6,2,STD
LUCENE,21116,6,2,STD
LUCENE,16940,6,1,STD
LUCENE,26113,6,2,STD
LUCENE,37400,6,2,STD
LUCENE,37625,6,3,STD
LUCENE,37375,6,4,STD
LUCENE,37634,6,1,STD
LUCENE,37686,6,3,STD
LUCENE,37355,6,3,STD
LUCENE,25449,6,2,STD
LUCENE,51,6,2,STD
LUCENE,25484,6,3,STD
LUCENE,37707,6,1,STD
LUCENE,38086,6,4,STD
LUCENE,37324,6,2,STD
LUCENE,25569,6,1,STD
LUCENE,25607,6,2,STD
LUCENE,37322,6,1,STD
LUCENE,37771,6,1,STD
LUCENE,37855,6,1,STD
LUCENE,7905,6,1,STD
LUCENE,37906,6,1,STD
LUCENE,37910,6,3,STD
LUCENE,37912,6,1,STD
LUCENE,25923,6,1,STD
LUCENE,37930,6,1,STD
LUCENE,37957,6,1,STD
LUCENE,26703,6,2,STD
LUCENE,37962,6,2,STD
LUCENE,37538,6,2,STD
LUCENE,37552,6,1,STD
LUCENE,37732,5,4,STD
LUCENE,1733,5,2,STD
LUCENE,37346,5,1,STD
LUCENE,25473,5,3,STD
LUCENE,7870,5,3,STD
LUCENE,25461,5,2,STD
LUCENE,7530,5,4,STD
LUCENE,12235,5,3,STD
LUCENE,37891,5,4,STD
LUCENE,37693,5,1,STD
LUCENE,25847,5,2,STD
LUCENE,25448,5,1,STD
LUCENE,37638,5,2,STD
LUCENE,17625,5,2,STD
LUCENE,37569,5,2,STD
LUCENE,37911,5,1,STD
LUCENE,37562,5,1,STD
LUCENE,37361,5,1,STD
LUCENE,26280,5,1,STD
LUCENE,37364,5,2,STD
LUCENE,15876,5,1,STD
LUCENE,3908,5,1,STD
LUCENE,16706,5,1,STD
LUCENE,37406,5,2,STD
LUCENE,37925,5,2,STD
LUCENE,18161,5,3,STD
LUCENE,27944,5,1,STD
LUCENE,38100,5,3,STD
LUCENE,21156,5,1,STD
LUCENE,17357,5,1,STD
LUCENE,38033,5,4,STD
LUCENE,25997,5,1,STD
LUCENE,37582,5,3,STD
LUCENE,38012,5,3,STD
LUCENE,37486,5,1,STD
LUCENE,37578,5,1,STD
LUCENE,26885,5,2,STD
LUCENE,2049,5,1,STD
LUCENE,37555,5,1,STD
LUCENE,37531,5,1,STD
LUCENE,8331,5,2,STD
LUCENE,37316,5,2,STD
LUCENE,37317,5,1,STD
LUCENE,26639,5,2,STD
LUCENE,37766,5,1,STD
LUCENE,26577,5,2,STD
LUCENE,37859,5,4,STD
LUCENE,37742,5,1,STD
LUCENE,26121,5,3,STD
LUCENE,37261,5,3,STD
LUCENE,38097,5,1,STD
LUCENE,37989,5,3,STD
LUCENE,37348,4,2,STD
LUCENE,2756,4,2,STD
LUCENE,7938,4,1,STD
LUCENE,9733,4,2,STD
LUCENE,16799,4,3,STD
LUCENE,17413,4,1,STD
LUCENE,17613,4,2,STD
LUCENE,19247,4,3,STD
LUCENE,20811,4,2,STD
LUCENE,25533,4,3,STD
LUCENE,25551,4,2,STD
LUCENE,25564,4,2,STD
LUCENE,25768,4,2,STD
LUCENE,25907,4,1,STD
LUCENE,26067,4,2,STD
LUCENE,26545,4,2,STD
LUCENE,26616,4,1,STD
LUCENE,26707,4,1,STD
LUCENE,26723,4,2,STD
LUCENE,26724,4,1,STD
LUCENE,27516,4,2,STD
LUCENE,31427,4,2,STD
LUCENE,31524,4,2,STD
LUCENE,32323,4,1,STD
LUCENE,34724,4,1,STD
LUCENE,37275,4,1,STD
LUCENE,37277,4,2,STD
LUCENE,37282,4,1,STD
LUCENE,37309,4,1,STD
LUCENE,37321,4,1,STD
LUCENE,37337,4,1,STD
LUCENE,37340,4,2,STD
LUCENE,37411,4,2,STD
LUCENE,37512,4,2,STD
LUCENE,37586,4,1,STD
LUCENE,37595,4,1,STD
LUCENE,37627,4,2,STD
LUCENE,37640,4,1,STD
LUCENE,37738,4,1,STD
LUCENE,37767,4,2,STD
LUCENE,37778,4,2,STD
LUCENE,37872,4,1,STD
LUCENE,37889,4,3,STD
LUCENE,37958,4,3,STD
LUCENE,37961,4,1,STD
LUCENE,37971,4,1,STD
LUCENE,37988,4,2,STD
LUCENE,38005,4,1,STD
LUCENE,38021,4,1,STD
LUCENE,38053,4,1,STD
LUCENE,38059,4,2,STD
LUCENE,38065,4,1,STD
LUCENE,38083,4,1,STD
LUCENE,37532,3,2,STD
LUCENE,25700,3,1,STD
LUCENE,37519,3,2,STD
LUCENE,38075,3,2,STD
LUCENE,20876,3,3,STD
LUCENE,37291,3,1,STD
LUCENE,38048,3,2,STD
LUCENE,5886,3,1,STD
LUCENE,37506,3,1,STD
LUCENE,37488,3,1,STD
LUCENE,6341,3,2,STD
LUCENE,37487,3,1,STD
LUCENE,25673,3,1,STD
LUCENE,21086,3,3,STD
LUCENE,37901,3,1,STD
LUCENE,37476,3,1,STD
LUCENE,37895,3,1,STD
LUCENE,28093,3,2,STD
LUCENE,37468,3,1,STD
LUCENE,21115,3,1,STD
LUCENE,37308,3,1,STD
LUCENE,37458,3,2,STD
LUCENE,37439,3,2,STD
LUCENE,37437,3,1,STD
LUCENE,37431,3,2,STD
LUCENE,7805,3,2,STD
LUCENE,37419,3,1,STD
LUCENE,37416,3,1,STD
LUCENE,37318,3,2,STD
LUCENE,25635,3,1,STD
LUCENE,38046,3,1,STD
LUCENE,37413,3,1,STD
LUCENE,7969,3,2,STD
LUCENE,37399,3,1,STD
LUCENE,25537,3,1,STD
LUCENE,37391,3,1,STD
LUCENE,37882,3,1,STD
LUCENE,37382,3,1,STD
LUCENE,37875,3,1,STD
LUCENE,37867,3,1,STD
LUCENE,37863,3,1,STD
LUCENE,26126,3,1,STD
LUCENE,37379,3,1,STD
LUCENE,37360,3,3,STD
LUCENE,8221,3,2,STD
LUCENE,37343,3,1,STD
LUCENE,37352,3,1,STD
LUCENE,37345,3,1,STD
LUCENE,26658,3,1,STD
LUCENE,26061,3,1,STD
LUCENE,26634,3,1,STD
LUCENE,26576,3,3,STD
LUCENE,37840,3,1,STD
LUCENE,37821,3,2,STD
LUCENE,37808,3,1,STD
LUCENE,37793,3,2,STD
LUCENE,37790,3,2,STD
LUCENE,37788,3,1,STD
LUCENE,37779,3,2,STD
LUCENE,26501,3,2,STD
LUCENE,8349,3,1,STD
LUCENE,26225,3,3,STD
LUCENE,26078,3,1,STD
LUCENE,37775,3,1,STD
LUCENE,38049,3,1,STD
LUCENE,37773,3,1,STD
LUCENE,366,3,1,STD
LUCENE,38019,3,2,STD
LUCENE,26017,3,2,STD
LUCENE,8690,3,2,STD
LUCENE,37762,3,1,STD
LUCENE,37755,3,3,STD
LUCENE,38057,3,1,STD
LUCENE,9911,3,2,STD
LUCENE,35229,3,2,STD
LUCENE,12088,3,1,STD
LUCENE,38016,3,1,STD
LUCENE,37717,3,1,STD
LUCENE,26994,3,1,STD
LUCENE,689,3,2,STD
LUCENE,37710,3,1,STD
LUCENE,38101,3,1,STD
LUCENE,37137,3,1,STD
LUCENE,37702,3,1,STD
LUCENE,37696,3,1,STD
LUCENE,37691,3,1,STD
LUCENE,37968,3,2,STD
LUCENE,37963,3,2,STD
