Project,Period,Magnet,Sticky,Politeness,Tot_Comment
DERBY,2004-10,0.02823529411764708,0.19999999999999996,0.08333333333333337,0
DERBY,2004-11,-0.055384615384615365,-0.05833333333333335,0.356060606060606,0
DERBY,2004-12,-0.2655677655677656,-0.09722222222222221,-0.2272727272727273,0
DERBY,2005-01,0.09307359307359309,0.15555555555555556,-0.08391608391608385,0
DERBY,2005-02,0.1562998405103668,-0.034782608695652195,0.06227106227106227,0
DERBY,2005-03,-0.13437849944008956,0.22644927536231885,0.1428571428571428,0
DERBY,2005-04,0.011571481896229918,-0.09469696969696961,0.07179487179487187,0
DERBY,2005-05,-0.002370791844476028,-0.1359940872135994,-0.0509615384615385,0
DERBY,2005-06,-0.14465169394746863,0.17235772357723567,0.15535714285714286,0
DERBY,2005-07,0.10140845070422537,-0.1333333333333333,-0.09709443099273607,0
DERBY,2005-08,-0.03582089552238807,0.11875000000000002,-0.036085292509568045,0
DERBY,2005-09,0.05010660980810233,-0.03453947368421051,0.053763440860215006,0
DERBY,2005-10,-0.07915057915057913,-0.01754385964912286,0.02725681420355086,0
DERBY,2005-11,0.019794442329653578,0.01904761904761909,-0.12403100775193798,0
DERBY,2005-12,0.08866016612495486,0.08172757475083059,0.11111111111111116,0
DERBY,2006-01,-0.11715296198054817,0.005285412262156397,0.010618126659082239,0
DERBY,2006-02,0.04377598434825139,-0.052727272727272734,0.09446123842028287,0
DERBY,2006-03,-0.09494394875314573,0.11720930232558147,-0.10743341404358353,0
DERBY,2006-04,0.056599314663830794,-0.06637596899224807,-0.030325689597873073,0
DERBY,2006-05,-0.026604973973395035,-0.02615248226950362,0.07394957983193273,0
DERBY,2006-06,0.08285565398645128,0.014578408195429549,-0.042843653041953256,0
DERBY,2006-07,-0.028826776482958033,-0.1321406151914627,0.07409543519193906,0
DERBY,2006-08,-0.04002598035235852,0.07288135593220335,-0.027094981308102062,0
DERBY,2006-09,0.013387006178618238,0.008333333333333415,-0.071909083101938,0
DERBY,2006-10,-0.04376417233560091,0.05357142857142849,0.012593552101324068,0
DERBY,2006-11,0.07965043695380773,-0.10233029381965553,0.03379897238278751,0
DERBY,2006-12,-0.0449438202247191,0.0785207700101318,0.05945499587118075,0
DERBY,2007-01,0.017580964970257767,0.029346622369878173,-0.010714285714285676,0
DERBY,2007-02,0.05882352941176472,-0.13282647584973173,-0.01271558737390166,0
DERBY,2007-03,-0.10425531914893618,0.15109890109890112,-0.030563377755457144,0
DERBY,2007-04,0.051982591876208906,-0.09006211180124224,-0.0065394368076872045,0
DERBY,2007-05,0.04814901593252108,-0.08780903665814155,-0.012902304322986113,0
DERBY,2007-06,-0.05004295532646047,0.05882352941176472,-0.07009284169436092,0
DERBY,2007-07,0.029990842490842495,-0.07971014492753614,0.03265363324223958,0
DERBY,2007-08,-0.08832417582417584,0.23657289002557536,-0.07960199004975133,0
DERBY,2007-09,0.12768987341772153,-0.1124183006535947,0.16365824308062582,0
DERBY,2007-10,-0.08035841274356423,-0.1202020202020202,-0.024656893552960413,0
DERBY,2007-11,0.011510002740476838,0.11961722488038273,0.014844804318488447,0
DERBY,2007-12,0.08895265423242468,0.05543113101903696,0.031339031339031376,0
