Project,Period,Magnet,Sticky,Politeness,Tot_Comment
HADOOP,2006-01,-0.26623376623376616,0.0625,0.36363636363636365,0
HADOOP,2006-02,-0.30519480519480524,0.22697368421052633,0.002035278154681075,0
HADOOP,2006-03,-0.07641196013289034,-0.1228070175438597,9.950248756219748E-4,0
HADOOP,2006-04,0.006383948928408573,0.07407407407407407,-0.039895013123359635,0
HADOOP,2006-05,-0.15568627450980393,0.04186795491143325,-0.026771653543307017,0
HADOOP,2006-06,0.16641509433962265,0.050724637681159424,0.062318840579710155,0
HADOOP,2006-07,-0.023516543614984953,-0.1923076923076923,-0.011925139792308581,0
HADOOP,2006-08,-0.11718426501035198,-0.028122415219189456,-0.04270139309509391,0
HADOOP,2006-09,0.10783410138248847,0.06451612903225801,-0.018803418803418848,0
HADOOP,2006-10,-0.006048387096774188,-0.010752688172043001,-0.013695090439276414,0
HADOOP,2006-11,-0.020833333333333343,-0.030303030303030276,-0.036455059710873705,0
HADOOP,2006-12,0.015151515151515166,0.18181818181818188,-0.017310167310167324,0
HADOOP,2007-01,-0.026888604353393103,-0.055023923444976086,0.09564459930313585,0
HADOOP,2007-02,-0.03650852483320978,-0.052631578947368474,-0.07066168747811874,0
HADOOP,2007-03,0.01491228070175439,-0.00782361308677093,-0.013456937799043112,0
HADOOP,2007-04,-0.008333333333333331,-0.10270270270270276,-0.10438311688311686,0
HADOOP,2007-05,0.03917910447761194,0.11875000000000002,0.17142857142857149,0
HADOOP,2007-06,0.02699736611062334,-0.02430555555555558,-0.07659574468085106,0
HADOOP,2007-07,0.006191950464396301,0.005555555555555536,-0.08381034668970733,0
HADOOP,2007-08,0.055378831694621156,-0.05294117647058816,0.11155816510327721,0
HADOOP,2007-09,-0.06043956043956042,0.1265260821309656,-0.0032181894351982487,0
HADOOP,2007-10,-0.05469301340860974,-0.05929919137466311,0.020066115702479403,0
HADOOP,2007-11,-0.010341951626355317,-0.010582010582010581,-0.0695075376884422,0
HADOOP,2007-12,0.07272727272727275,-0.06435944140862171,-0.048492462311557794,0
HADOOP,2008-01,-0.026446280991735543,0.1273224043715847,0.09087591240875914,0
HADOOP,2008-02,-0.049586776859504134,0.02021857923497261,-0.0875016792799248,0
HADOOP,2008-03,0.031071817541162144,-0.03688524590163933,0.02701317607213416,0
HADOOP,2008-04,9.896091044037658E-4,-0.010273972602739767,0.06804026375500627,0
HADOOP,2008-05,0.03505443375344447,-0.08496412263535547,-0.07068680916859937,0
HADOOP,2008-06,7.776625685083638E-4,-0.00703463203463206,0.03161874212395466,0
HADOOP,2008-07,-0.04984863079675245,0.0065937149270483,0.032117666815942636,0
HADOOP,2008-08,0.05075925001782278,0.0397966594045025,-0.047137650085763316,0
HADOOP,2008-09,-0.0017598483822932331,-0.03820366856419988,-0.11562565368363797,0
HADOOP,2008-10,-0.09689358889623265,0.05837173579109067,0.14938270777928875,0
HADOOP,2008-11,0.08088235294117646,-0.027538726333907082,-0.05309667673716012,0
HADOOP,2008-12,-0.03389570552147239,7.530120481927804E-4,-0.02661290322580645,0
HADOOP,2009-01,0.060079137474135125,0.020365168539325795,-0.002045633359559429,0
HADOOP,2009-02,-0.045627876397107164,-0.07050253117668848,-0.058462675535846276,0
HADOOP,2009-03,0.0026365348399246813,0.10682340914899058,0.03172905525846703,0
HADOOP,2009-04,0.0038190827888772982,-0.1957989497374344,-0.06324420677361853,0
HADOOP,2009-05,-0.04005995367216242,0.014993184915947366,0.020025252525252446,0
HADOOP,2009-06,0.024202626641651043,0.0467892098352829,0.1716426071741033,0
HADOOP,2009-07,0.027759197324414703,0.13983050847457623,-0.09178149606299213,0
HADOOP,2009-08,-0.01874062968515741,-0.06666666666666665,-0.03510462555066074,0
HADOOP,2009-09,0.003160919540229873,-0.033333333333333326,-0.16772922538101626,0
HADOOP,2009-10,-0.04226190476190475,0.04230769230769227,0.2260710304188565,0
HADOOP,2009-11,0.07658912188728703,-0.04318488529014841,0.05185610409491004,0
HADOOP,2009-12,-0.010051854806541693,0.023290986085904408,0.002601670546350854,0
HADOOP,2010-01,-0.0564825695260478,0.006831489915419597,0.050537804492249205,0
HADOOP,2010-02,0.04209817293929444,0.005939902166317346,-0.10080928923293453,0
HADOOP,2010-03,0.07970958523210012,-0.10309563294637925,0.06632653061224492,0
HADOOP,2010-04,-0.08920372556736195,0.011130786744244836,-0.13053097345132747,0
HADOOP,2010-05,0.023878536922015192,0.06749394673123488,0.09349393641429038,0
HADOOP,2010-06,0.01566716641679161,-0.11071428571428565,-0.16629629629629628,0
HADOOP,2010-07,-0.014065335753176061,-0.031481481481481555,0.14083333333333337,0
HADOOP,2010-08,0.03483709273182958,-0.04793028322440085,-0.06681034482758619,0
HADOOP,2010-09,-0.016919959473150975,0.1108071135430917,0.06558485463150776,0
HADOOP,2010-10,0.14402618657937807,-0.12237895539458638,0.019607843137254943,0
HADOOP,2010-11,-0.19377289377289375,0.15461997019374069,-0.057734204793028376,0
HADOOP,2010-12,0.08417818740399385,-0.0626159554730984,0.050880978065444116,0
HADOOP,2011-01,0.025576782545150833,-0.05102040816326525,0.037081984897518905,0
HADOOP,2011-02,-0.026286865726323494,-0.05769230769230771,0.016830065359477064,0
HADOOP,2011-03,-0.06918238993710693,0.2419028340080972,-0.0404411764705882,0
HADOOP,2011-04,0.24617737003058107,-0.036323202372127494,-0.16382743362831864,0
HADOOP,2011-05,-0.1676827463746671,-0.1836016096579477,0.21632743362831863,0
HADOOP,2011-06,-0.1237327188940092,0.1607142857142857,-0.07303571428571431,0
