Project,Period,Magnet,Sticky,Politeness,Tot_Comment
SOLR,2006-02,0.5,-0.33333333333333337,nan,0
SOLR,2006-03,-0.2142857142857143,0.08333333333333337,-0.2857142857142857,0
SOLR,2006-04,0.01428571428571429,-0.08333333333333337,0.2857142857142857,0
SOLR,2006-05,-0.20909090909090908,0.13333333333333341,-0.33333333333333337,0
SOLR,2006-06,0.3090909090909091,-0.20000000000000007,0.1515151515151516,0
SOLR,2006-07,-0.4,0.06666666666666665,0.18181818181818177,0
SOLR,2006-08,0.3333333333333333,-0.11111111111111105,-0.125,0
SOLR,2006-09,-0.15686274509803919,0.19444444444444442,0.125,0
SOLR,2006-10,0.21483375959079284,-0.08333333333333337,-0.2222222222222222,0
SOLR,2006-11,-0.14888010540184454,-0.05555555555555547,0.006006006006005982,0
SOLR,2006-12,-0.070995670995671,0.09477124183006536,0.027027027027027084,0
SOLR,2007-01,0.0447876447876448,-0.20588235294117652,0.011973999315771477,0
SOLR,2007-02,0.03378378378378377,0.050000000000000044,0.020352444775378453,0
SOLR,2007-03,0.02906976744186046,0.05869565217391304,-0.09895120839033289,0
SOLR,2007-04,-0.00455996352029181,-0.07298136645962738,-0.09944920440636473,0
SOLR,2007-05,-0.07080610021786496,0.11813186813186816,0.15013495276653166,0
SOLR,2007-06,0.014478114478114479,-0.06763925729442977,0.04322344322344329,0
SOLR,2007-07,-0.039610389610389596,0.04342273307790556,-0.03809523809523807,0
SOLR,2007-08,0.0494987468671679,-0.12962962962962965,-0.06315789473684219,0
SOLR,2007-09,0.1002880335166274,-0.14864864864864863,0.07085020242914986,0
SOLR,2007-10,-0.07462686567164178,0.04864864864864865,-0.052136752136752174,0
SOLR,2007-11,-0.0937313432835821,0.19999999999999996,0.006349206349206327,0
SOLR,2007-12,0.21254901960784314,0.012903225806451646,0.07760141093474426,0
SOLR,2008-01,-0.09718670076726343,-0.11290322580645162,-0.020061728395061706,0
SOLR,2008-02,-0.12610858749729614,0.15517241379310343,-0.014566395663956566,0
SOLR,2008-03,0.02316006176016472,-0.03448275862068961,-0.03892060197197722,0
SOLR,2008-04,0.05709440361786319,-0.026939655172413812,0.017375886524822692,0
SOLR,2008-05,0.07186166629238713,-0.10594512195121952,0.0724358974358974,0
SOLR,2008-06,-0.03630962204984317,0.15505226480836243,-0.015769230769230758,0
SOLR,2008-07,8.972058446551912E-4,-0.21978021978021983,-0.10486486486486479,0
SOLR,2008-08,-0.13654568210262827,0.09207459207459207,-0.07799227799227804,0
SOLR,2008-09,0.21269349845201238,-0.0035236081747709314,0.12410714285714286,0
SOLR,2008-10,-0.01918859649122806,0.016673979815708617,-0.08313679245283023,0
SOLR,2008-11,-0.14944727891156465,-0.0838574423480084,0.09499024072869233,0
SOLR,2008-12,0.05272108843537415,0.04273504273504275,0.04473438956197573,0
SOLR,2009-01,4.761904761904634E-4,-0.01495726495726496,-0.0623276337562052,0
SOLR,2009-02,0.12699186991869918,-0.05917874396135264,-0.023129251700680253,0
SOLR,2009-03,-0.12746806039488964,0.19221967963386727,0.021428571428571463,0
SOLR,2009-04,0.08841626538255751,-0.09545923632610942,-0.13416988416988418,0
SOLR,2009-05,-0.027569704535996664,-0.05366357069143446,0.014565967836995819,0
SOLR,2009-06,-0.10076252723311546,0.16608187134502927,0.1723250047682625,0
SOLR,2009-07,0.1314824995418728,-0.07383512544802873,-0.15986394557823136,0
SOLR,2009-08,-0.03417491979355558,-0.1594982078853046,0.11994421199442129,0
SOLR,2009-09,-0.10325422069977977,0.05111111111111111,-0.06438865643886571,0
SOLR,2009-10,0.1530054644808743,-0.04344827586206895,-0.22916666666666663,0
SOLR,2009-11,-0.03160919540229884,0.08620689655172414,0.2643214936247723,0
SOLR,2009-12,-0.06958128078817732,-0.0012771392081737387,-0.021893178212585962,0
SOLR,2010-01,0.05357142857142855,-0.0676883780332056,-0.059427532939572925,0
SOLR,2010-02,0.013431013431013439,-0.02396259497369957,0.06352699530516437,0
SOLR,2010-03,-0.03128815628815629,0.044131755676367124,0.0720108695652174,0
SOLR,2010-04,-0.0433673469387755,0.07714884696016766,0.008918617614269708,0
SOLR,2010-05,0.1022428773489594,-0.20753968253968252,-0.023637820512820484,0
SOLR,2010-06,0.003542556090471438,0.14925876010781675,0.05497685185185186,0
SOLR,2010-07,-0.011691158561338011,0.01383647798742138,-0.04351851851851851,0
SOLR,2010-08,-0.0707208229332123,0.04210526315789476,6.554307116104496E-4,0
SOLR,2010-09,0.01075744179192456,-0.01724650609574785,-0.04509987515605496,0
SOLR,2010-10,0.008045977011494232,-0.0652959155320923,0.004532163742690054,0
SOLR,2010-11,0.014325068870523427,0.05710382513661205,-0.029290617848970246,0
SOLR,2010-12,0.007008264462809888,-0.06794871794871793,0.0652173913043479,0
SOLR,2011-01,-0.048330578512396666,0.031043956043956045,-0.08434782608695657,0
SOLR,2011-02,0.03711629279811099,0.01785714285714285,-0.009308176100628951,0
SOLR,2011-03,-0.015524453024453044,-0.009740259740259771,0.0357870493400656,0
SOLR,2011-04,0.06077263704382346,0.08513708513708512,0.06045181982987036,0
SOLR,2011-05,-0.05135720657576143,-0.011111111111111072,-0.08452266631345418,0
SOLR,2011-06,-0.08747058485909429,-0.06955503512880562,0.04682274247491647,0
SOLR,2011-07,0.08728569640845954,0.09836065573770486,-0.036557501904036616,0
SOLR,2011-08,-0.006925911805820306,-0.11620057859209254,0.08677117711771176,0
SOLR,2011-09,0.06520123181480297,0.020361990950226283,-0.042908131595282395,0
SOLR,2011-10,-0.059536354056902,0.0,-0.26111781064651884,0
SOLR,2011-11,-0.01432880844645551,0.00512820512820511,0.2361342928284127,0
SOLR,2011-12,0.05759803921568629,0.06274509803921569,-2.837594980609204E-4,0
SOLR,2012-01,-0.1051829268292683,0.06552494415487709,-0.02194572726231825,0
SOLR,2012-02,0.055840821566110393,-0.14928453494771599,-0.26527102068897734,0
SOLR,2012-03,-0.014570324115373151,-0.010358056265984628,0.22722288020353554,0
SOLR,2012-04,-0.001673990374555373,-0.08464476699770818,0.10490317616380973,0
SOLR,2012-05,0.02069205355590331,0.09550449550449552,-0.08189262966333033,0
SOLR,2012-06,0.05613537339142771,-0.027234927234927264,-0.3007722007722008,0
SOLR,2012-07,-0.08461057241163589,0.049831081081081086,0.2504864864864865,0
SOLR,2012-08,0.15047995482778093,-0.12430555555555556,-0.04185016286644949,0
SOLR,2012-09,-0.10984848484848486,0.05299145299145297,0.15562794064422725,0
SOLR,2012-10,0.051526438796377416,0.08491704374057318,-0.17147856517935256,0
SOLR,2012-11,-0.05128834355828216,-0.02679738562091505,0.030737824438611838,0
SOLR,2012-12,0.023191489361702122,-0.11882086167800454,-0.09548207725151425,0
SOLR,2013-01,-0.03503506478069657,0.14474678760393045,0.09191117567264451,0
SOLR,2013-02,0.07966966237551615,-0.034879539733908616,-0.14176489064488934,0
SOLR,2013-03,-0.06763285024154586,-0.0331404032860344,0.1904905360086398,0
SOLR,2013-04,-0.018886704051659264,0.007591093117408909,0.052999856808744195,0
SOLR,2013-05,0.016768333646843825,-0.008009153318077777,-0.044955947394971774,0
SOLR,2013-06,-0.016711229946524075,0.01552795031055898,-0.11256578732306888,0
SOLR,2013-07,0.01574479737130341,-0.0017421602787456303,0.17354960928250063,0
SOLR,2013-08,-0.07302680108187853,0.11163227016885552,0.02378048780487807,0
SOLR,2013-09,0.1423235961051087,-0.10664335664335661,-0.009636871508379885,0
SOLR,2013-10,-0.10544137333648318,0.02972027972027974,0.0366673283611717,0
SOLR,2013-11,-0.027170751973410873,-0.46153846153846156,-0.07905748387981881,0
