Project,Period,Magnet,Sticky,Politeness,Tot_Comment
WICKET,2006-11,-0.1994047619047619,-0.2202797202797202,0.07216799763383613,0
WICKET,2006-12,-0.0736111111111111,0.012145748987854199,0.1170581440123219,0
WICKET,2007-01,0.16151761517615176,0.07177033492822965,0.10062893081761004,0
WICKET,2007-02,0.14324428958575297,-0.20399113082039905,-0.07999999999999996,0
WICKET,2007-03,-0.1746031746031746,0.15853658536585363,-0.018765432098765467,0
WICKET,2007-04,0.030741410488245968,0.011627906976744207,0.01940035273368612,0
WICKET,2007-05,-0.03867791842475388,-9.896091044038213E-4,0.039072039072039044,0
WICKET,2007-06,0.0050505050505050275,-0.16448445171849424,0.04029304029304026,0
WICKET,2007-07,-0.011994949494949503,0.08566433566433568,0.003236245954692629,0
WICKET,2007-08,0.07968213058419243,0.03987993138936535,-0.01772899957788099,0
WICKET,2007-09,-0.13051546391752575,-0.06744279405861103,0.15124489037532518,0
WICKET,2007-10,0.10653061224489793,-0.031706299541093,-0.23199023199023205,0
WICKET,2007-11,-0.08740017746228923,-0.055475848876135825,0.0535714285714286,0
WICKET,2007-12,0.1674629718107979,-0.037073170731707294,0.2867647058823529,0
WICKET,2008-01,-0.09476544960415928,0.11534883720930228,-0.17366946778711478,0
WICKET,2008-02,0.04987417067032718,-0.0031919744642042724,-0.134920634920635,0
WICKET,2008-03,-0.1012854609929078,0.07450980392156864,-0.00995426419155232,0
WICKET,2008-04,0.13958333333333334,-0.2512820512820513,-0.0023112480739598817,0
WICKET,2008-05,-0.15961538461538463,0.015384615384615385,0.06426332288401249,0
WICKET,2008-06,0.09294871794871792,-0.018648018648018655,0.046581972171808816,0
WICKET,2008-07,0.0,0.15824915824915822,-0.10175438596491226,0
WICKET,2008-08,0.14553990610328638,-0.05218855218855217,-0.05652173913043479,0
WICKET,2008-09,-0.2224629830263633,0.1229946524064171,-0.022644927536231818,0
WICKET,2008-10,0.13108974358974362,-0.07161125319693096,0.18884408602150538,0
WICKET,2008-11,-0.12005813953488376,-0.04456521739130431,-0.19804951237809454,0
WICKET,2008-12,0.09400392266741386,0.04709302325581394,-0.02183198860939728,0
WICKET,2009-01,0.03651340054093927,-0.1357293868921776,0.12131519274376423,0
WICKET,2009-02,-0.05815335843075092,-0.04886363636363636,0.02154195011337867,0
WICKET,2009-03,0.040628957365977214,0.017045454545454558,0.07189239332096475,0
WICKET,2009-04,0.010369815092453771,0.14429175475687103,-0.2245454545454546,0
WICKET,2009-05,-0.06522320235231222,-0.13953488372093023,0.20000000000000007,0
WICKET,2009-06,-9.060706735125601E-4,0.1436388508891929,0.012307692307692242,0
WICKET,2009-07,0.008658008658008642,-0.15294117647058825,-0.0080971659919028,0
WICKET,2009-08,0.04901960784313725,0.0727272727272727,0.03007518796992481,0
WICKET,2009-09,0.09912854030501089,-0.08522727272727271,-0.1428571428571429,0
WICKET,2009-10,-0.19398148148148148,0.15625,-0.18012422360248442,0
WICKET,2009-11,0.08931159420289858,0.0346283783783784,0.053140096618357446,0
WICKET,2009-12,-0.047864225781845904,-0.07068607068607069,0.16269841269841268,0
WICKET,2010-01,0.07802937576499386,-0.05237315875613752,-0.011904761904761862,0
WICKET,2010-02,-0.00293634014564248,-0.10147299509001634,-0.01948051948051943,0
WICKET,2010-03,-0.17327117327117325,0.23076923076923078,0.071301247771836,0
WICKET,2010-04,0.17906683480453972,-0.2131868131868132,-0.12981744421906694,0
WICKET,2010-05,-0.09316939890710385,0.14857142857142858,0.054187192118226535,0
WICKET,2010-06,0.1043859649122807,0.18,0.0756302521008404,0
WICKET,2010-07,-0.07858687815428983,-0.20731707317073172,-0.12941176470588234,0
WICKET,2010-08,-0.030777441736345834,0.06842818428184283,-0.09659442724458212,0
WICKET,2010-09,0.09075071270193225,-0.10024154589371981,0.2745995423340961,0
WICKET,2010-10,-0.01946030098598861,0.030797101449275388,-0.06407322654462244,0
WICKET,2010-11,-0.0718676122931442,0.11309523809523808,0.1033608116677236,0
WICKET,2010-12,-0.0134920634920635,-0.023809523809523836,-0.04743975903614461,0
WICKET,2011-01,0.07194616977225671,-0.04095238095238091,-0.14781746031746035,0
WICKET,2011-02,0.010064412238325326,-0.06413793103448279,0.04698412698412702,0
WICKET,2011-03,-0.150462962962963,0.03992740471869327,-0.048205128205128234,0
WICKET,2011-04,0.15354938271604937,0.219094247246022,0.11214087117701577,0
WICKET,2011-05,-0.08484370895718413,-0.12311901504787959,0.028296672930253175,0
WICKET,2011-06,-0.0478723404255319,-0.033986928104575154,-0.08396237370804793,0
WICKET,2011-07,0.06868131868131866,-0.008212560386473444,0.07922059451002705,0
WICKET,2011-08,0.04495504495504499,0.026661197703035322,-0.03665730337078654,0
WICKET,2011-09,-0.06174957118353347,-0.09433962264150947,0.060174418604651225,0
WICKET,2011-10,0.08749373852062114,-0.035220125786163514,-0.05569910996267591,0
WICKET,2011-11,-0.13447857018913761,0.06666666666666665,0.018738977072310425,0
WICKET,2011-12,0.04509803921568628,-0.017543859649122806,-0.01920485175202158,0
WICKET,2012-01,0.12528735632183907,-0.11170784103114928,-0.17722371967654982,0
WICKET,2012-02,-0.15368241805023414,0.10841836734693877,0.044188861985472117,0
WICKET,2012-03,0.11969940955448205,0.0658783783783784,0.08801665179898899,0
WICKET,2012-04,-0.03687396807925153,-0.02123552123552125,0.07017543859649122,0
WICKET,2012-05,-0.09469012000657573,-0.07142857142857145,0.033333333333333326,0
WICKET,2012-06,0.047952047952047994,0.08095238095238094,-0.01707317073170722,0
