Project,Period,Magnet,Sticky,Politeness,Tot_Comment
CASSANDRA,2009-04,0.03584229390681004,0.15416666666666667,-0.05618330194601373,0
CASSANDRA,2009-05,-0.008064516129032251,0.012499999999999956,-0.10225442834138493,0
CASSANDRA,2009-06,0.041666666666666685,-0.09285714285714286,0.05933503836317139,0
CASSANDRA,2009-07,-0.12500000000000003,-0.14560439560439553,-0.08107416879795398,0
CASSANDRA,2009-08,0.08823529411764705,0.09846153846153849,0.020918785890073843,0
CASSANDRA,2009-09,-0.12156862745098038,-0.010000000000000009,-0.029200359389038644,0
CASSANDRA,2009-10,0.20709219858156028,-0.031481481481481555,0.0567765567765568,0
CASSANDRA,2009-11,-0.05972377752892871,0.08148148148148149,0.05197505197505192,0
CASSANDRA,2009-12,-0.05489530277306168,-0.09999999999999998,-0.18410174880763114,0
CASSANDRA,2010-01,0.06831119544592032,-0.05555555555555558,0.2658263305322129,0
CASSANDRA,2010-02,0.07173601147776182,0.012077294685990336,-0.13445378151260506,0
CASSANDRA,2010-03,-0.09411452810180276,-0.06521739130434778,0.06421568627450985,0
CASSANDRA,2010-04,0.08179622310057094,0.06152584085315832,-0.05909090909090914,0
CASSANDRA,2010-05,-0.07995044787497618,0.037735849056603765,0.02639860139860145,0
CASSANDRA,2010-06,-0.005066387141858808,0.01852487135505998,-0.12326007326007327,0
CASSANDRA,2010-07,-0.023063973063973092,-0.03636363636363632,-0.01272577996715929,0
CASSANDRA,2010-08,-0.047434743474347424,0.11422924901185777,0.10344827586206895,0
CASSANDRA,2010-09,0.04156353135313531,-0.026956521739130435,-0.06393678160919541,0
CASSANDRA,2010-10,0.0031351132686084082,-0.1637735849056604,0.015277777777777779,0
CASSANDRA,2010-11,0.017281553398058258,0.13568847852268162,-0.004861111111111094,0
CASSANDRA,2010-12,0.07944954128440368,-0.015785861358956765,0.07741013071895425,0
CASSANDRA,2011-01,-0.09751405741343594,0.048387096774193616,-0.03366013071895424,0
CASSANDRA,2011-02,2.520161290322509E-4,-0.003910068426197566,0.007516339869281019,0
CASSANDRA,2011-03,-0.02844704198473283,-0.006759906759906675,-0.005903436643474591,0
CASSANDRA,2011-04,0.026861045744131312,-0.05384615384615388,-0.09238960225493265,0
CASSANDRA,2011-05,0.0038429406850459535,0.11194029850746268,0.1295407439729464,0
CASSANDRA,2011-06,0.06324786324786327,-0.061378500754653675,0.011235955056179803,0
CASSANDRA,2011-07,-0.0917832167832168,-0.021826165568900935,-0.06593406593406592,0
CASSANDRA,2011-08,0.02840909090909091,-0.09053338499289681,-0.02761432116270829,0
CASSANDRA,2011-09,-0.06483100233100234,0.14388730504779473,-0.045549357264128065,0
CASSANDRA,2011-10,0.08440170940170941,-0.11455708470633846,0.1735805029815919,0
CASSANDRA,2011-11,-0.02740240240240241,0.025425278946405727,-0.059482758620689635,0
CASSANDRA,2011-12,-0.00460242851547199,-0.10489804498633593,-0.07656249999999998,0
CASSANDRA,2012-01,0.02411594202898551,0.07745753988677301,0.078125,0
CASSANDRA,2012-02,0.08508527131782945,-0.08523555123846527,-0.07062190594059403,0
CASSANDRA,2012-03,-0.08917687437126459,0.08638497652582161,0.06319520840972981,0
CASSANDRA,2012-04,0.03264444858189042,0.025396825396825362,-0.0760323541932737,0
CASSANDRA,2012-05,0.06266937669376693,-0.02292768959435626,0.1254150702426564,0
CASSANDRA,2012-06,-0.07728357191547375,-0.13986750978620893,-0.011272141706924255,0
CASSANDRA,2012-07,0.05722184352041204,0.05823170731707317,-0.08028008467676279,0
CASSANDRA,2012-08,-0.016601487615980404,0.05694444444444441,-0.07358283348821493,0
CASSANDRA,2012-09,-0.011157808606389708,-0.0025839793281653423,0.04949423919511009,0
CASSANDRA,2012-10,-0.055498758580400154,-0.031604054859868835,0.12439502943100061,0
CASSANDRA,2012-11,-0.013133208255159456,0.06666666666666671,-0.14848484848484844,0
CASSANDRA,2012-12,0.07357859531772576,-0.06596417281348793,0.08512964698531711,0
CASSANDRA,2013-01,0.008985507246376812,0.04358655043586551,-0.037088257480512976,0
CASSANDRA,2013-02,0.0037398373983739686,-0.08672936259143155,0.07317073170731708,0
CASSANDRA,2013-03,-0.042682926829268275,-0.004179728317659337,-0.03211009174311924,0
CASSANDRA,2013-04,-0.046449067431850816,0.24653312788906012,-0.005625757313484525,0
CASSANDRA,2013-05,0.0886055861193398,-0.08516949152542375,-0.03507968492397878,0
CASSANDRA,2013-06,-0.013689619732785152,-0.0828947368421053,0.1016616878267364,0
CASSANDRA,2013-07,-0.07252006420545748,0.05187064045656309,-0.10643236074270557,0
CASSANDRA,2013-08,0.09939265107804435,-0.0135837467517127,0.06145717463848721,0
CASSANDRA,2013-09,-0.025582264291941714,-0.10647911338448424,-0.03881602268699047,0
CASSANDRA,2013-10,-0.04593150299647347,0.044454303460514655,0.05134793264289672,0
CASSANDRA,2013-11,-0.009567313792665899,-0.41836734693877553,0.035855186818287255,0
